Agent,w_0,w_1,w_2,w_3
agent_8805,0.648818,0.691210,0.352649,0.189990
agent_8806,0.528593,0.820268,0.340191,0.150495
agent_8807,0.404751,0.787827,0.354044,0.114346
agent_8808,0.616296,0.924572,0.481439,0.458607
agent_8809,0.405288,0.632531,0.364327,0.149641
agent_8810,0.461795,0.904915,0.529663,0.203929
agent_8811,0.606320,0.829905,0.432718,0.181401
agent_8812,0.351102,0.888090,0.369489,0.120331
agent_8813,0.722962,0.934187,0.598164,0.274603
agent_8814,0.674557,0.830035,0.405233,0.270316
agent_8815,0.654142,0.828741,0.266544,0.329844
agent_8816,0.793203,0.985469,0.381449,0.248739
agent_8817,0.660411,0.740305,0.434391,0.138172
agent_8818,0.712310,0.852821,0.405519,0.169225
agent_8819,0.553382,0.723491,0.525792,0.214961
agent_8820,0.460375,0.790218,0.453820,0.204541
agent_8821,0.752307,0.825491,0.336632,0.272671
agent_8822,0.729655,0.800590,0.288553,0.578359
agent_8823,0.521775,0.891799,0.483456,0.234119
agent_8824,0.527783,0.799115,0.407302,0.338703
agent_8825,0.544868,0.865167,0.340087,0.235738
agent_8826,0.810869,0.799366,0.469727,0.135300
agent_8827,0.593882,0.914147,0.431641,0.196909
agent_8828,0.466593,0.817271,0.243228,0.351063
agent_8829,0.583513,0.736833,0.366522,0.261096
agent_8830,0.711626,0.746828,0.457791,0.301898
agent_8831,0.619474,0.751217,0.419090,0.035373
agent_8832,0.673266,0.744568,0.147994,0.191948
agent_8833,0.678409,0.751244,0.410959,0.159143
agent_8834,0.579512,0.765752,0.439798,0.000000
agent_8835,0.462968,0.786798,0.451545,0.214265
agent_8836,0.720146,0.804605,0.304919,0.075909
agent_8837,0.612456,0.828328,0.446882,0.120010
agent_8838,0.799058,0.729038,0.457763,0.047434
agent_8839,0.616410,0.783267,0.293268,0.322671
agent_8840,0.808053,0.731072,0.392544,0.230363
agent_8841,0.605767,0.810120,0.382142,0.203455
agent_8842,0.556595,0.851544,0.411521,0.146935
agent_8843,0.514060,0.967229,0.336141,0.308005
agent_8844,0.657292,0.620103,0.361864,0.045661
agent_8845,0.705831,0.943381,0.259838,0.204183
agent_8846,0.702802,0.815086,0.360872,0.294081
agent_8847,0.696864,0.985310,0.353411,0.360132
agent_8848,0.718435,0.882632,0.281781,0.180441
agent_8849,0.477562,0.806202,0.499691,0.149400
agent_8850,0.742365,0.899920,0.249362,0.189415
agent_8851,0.747034,0.830130,0.249167,0.179823
agent_8852,0.301622,0.791495,0.240316,0.166366
agent_8853,0.506146,0.829548,0.483618,0.221636
agent_8854,0.749857,0.891272,0.535226,0.230617
agent_8855,0.681642,0.707030,0.371130,0.085054
agent_8856,0.639859,0.825783,0.312064,0.208955
agent_8857,0.674045,0.678265,0.333169,0.309121
agent_8858,0.737018,0.771485,0.271059,0.273752
agent_8859,0.608820,0.846521,0.315524,0.213267
agent_8860,0.534957,0.711151,0.368746,0.268411
agent_8861,0.700916,0.800522,0.365382,0.223971
agent_8862,0.658941,0.924002,0.482652,0.149400
agent_8863,0.662015,0.787329,0.302628,0.137078
agent_8864,0.624529,0.820590,0.442448,0.329844
agent_8865,0.449662,0.864570,0.429728,0.206324
agent_8866,0.678670,0.774667,0.671542,0.138165
agent_8867,0.693173,0.896719,0.387375,0.307793
agent_8868,0.563179,0.777873,0.410225,0.185708
agent_8869,0.437143,0.917984,0.405848,0.168044
agent_8870,0.502278,0.789297,0.444180,0.270368
agent_8871,0.702054,0.721861,0.562663,0.369122
agent_8872,0.650231,0.902931,0.376514,0.217393
agent_8873,0.512617,0.784349,0.324921,0.132067
agent_8874,0.639022,0.813587,0.440459,0.053799
agent_8875,0.695926,0.699441,0.392051,0.182543
agent_8876,0.786706,0.748291,0.280332,0.236478
agent_8877,0.591207,0.737160,0.585236,0.427635
agent_8878,0.691640,0.783575,0.636076,0.162450
agent_8879,0.570955,0.909963,0.367569,0.216008
agent_8880,0.387574,0.798089,0.323718,0.115869
agent_8881,0.742293,0.746653,0.506396,0.047225
agent_8882,0.635959,0.570194,0.400510,0.347497
agent_8883,0.620600,0.677418,0.442536,0.367397
agent_8884,0.550135,0.653363,0.515065,0.041411
agent_8885,0.460950,0.607964,0.512263,0.304533
agent_8886,0.449032,0.849574,0.443509,0.219117
agent_8887,0.492654,0.595587,0.402382,0.280494
agent_8888,0.478141,0.651262,0.479522,0.258435
agent_8889,0.486510,0.648141,0.345086,0.286216
agent_8890,0.678982,0.764587,0.313885,0.252358
agent_8891,0.631302,0.624034,0.516108,0.304654
agent_8892,0.607696,0.800982,0.465329,0.137838
agent_8893,0.583267,0.860324,0.457383,0.234031
agent_8894,0.469772,0.886871,0.339532,0.265782
agent_8895,0.460419,0.742820,0.298348,0.058593
agent_8896,0.622342,0.753872,0.536744,0.301620
agent_8897,0.597890,0.729591,0.396730,0.168725
agent_8898,0.550157,0.899208,0.408521,0.198537
agent_8899,0.577581,0.554554,0.177750,0.251067
agent_8900,0.530988,0.929078,0.425479,0.323009
agent_8901,0.457263,0.752137,0.350507,0.348979
agent_8902,0.565524,0.768849,0.292812,0.359917
agent_8903,0.534639,1.000000,0.488221,0.077399
agent_8904,0.510390,0.842943,0.240848,0.324455
agent_8905,0.460991,0.810366,0.295523,0.188118
agent_8906,0.551419,0.763568,0.425575,0.134383
agent_8907,0.659970,0.958033,0.479591,0.195742
agent_8908,0.457240,1.000000,0.409020,0.184306
agent_8909,0.578101,0.635702,0.285075,0.143091
agent_8910,0.528944,0.886401,0.299016,0.088173
agent_8911,0.568049,0.689245,0.432396,0.128103
agent_8912,0.664162,0.781344,0.355088,0.305662
agent_8913,0.554097,0.818541,0.315451,0.116604
agent_8914,0.430534,0.779392,0.287694,0.316646
agent_8915,0.624830,0.745087,0.237410,0.072696
agent_8916,0.567454,0.911192,0.465172,0.235292
agent_8917,0.401253,0.658791,0.332553,0.367080
agent_8918,0.745917,0.671348,0.360232,0.152607
agent_8919,0.555182,0.831904,0.410243,0.162808
agent_8920,0.664870,0.926150,0.367881,0.303703
agent_8921,0.598614,0.939210,0.488246,0.382442
agent_8922,0.593284,0.773808,0.422202,0.232456
agent_8923,0.861407,0.704406,0.348007,0.178093
agent_8924,0.739176,0.821118,0.519975,0.058769
agent_8925,0.628162,0.733008,0.378129,0.233048
agent_8926,0.808576,0.912157,0.381445,0.203596
agent_8927,0.710571,0.863514,0.520030,0.254419
agent_8928,0.718751,0.863829,0.366435,0.000000
agent_8929,0.663891,0.764735,0.317488,0.000000
agent_8930,0.587597,0.790500,0.400552,0.142142
agent_8931,0.525200,0.713556,0.420423,0.000000
agent_8932,0.645508,0.703494,0.353200,0.257841
agent_8933,0.536099,0.883814,0.460730,0.082616
agent_8934,0.710883,0.806613,0.314634,0.211444
agent_8935,0.558547,0.844286,0.341148,0.281785
agent_8936,0.374661,0.831830,0.521150,0.127110
agent_8937,0.551603,0.838335,0.464638,0.128078
agent_8938,0.587938,0.829350,0.359215,0.209931
agent_8939,0.525548,0.995259,0.355085,0.236446
agent_8940,0.578015,0.806208,0.441309,0.196911
agent_8941,0.697420,0.797412,0.226648,0.329507
agent_8942,0.738999,0.751959,0.410614,0.063702
agent_8943,0.438095,0.714741,0.392329,0.060986
agent_8944,0.503700,0.761846,0.369259,0.248646
agent_8945,0.656549,0.781871,0.268528,0.248530
agent_8946,0.701044,0.631161,0.512567,0.264713
agent_8947,0.573032,0.811743,0.198592,0.155089
agent_8948,0.665691,0.761116,0.486173,0.136439
agent_8949,0.677047,0.623008,0.363808,0.319045
agent_8950,0.502706,0.886297,0.415815,0.277868
agent_8951,0.753874,0.891408,0.420594,0.150126
agent_8952,0.702173,0.812704,0.513024,0.384219
agent_8953,0.587231,0.831532,0.525318,0.143380
agent_8954,0.620701,0.835586,0.533242,0.007494
agent_8955,0.575954,0.915998,0.449115,0.193454
agent_8956,0.531397,0.858401,0.379458,0.347268
agent_8957,0.511495,0.832818,0.498071,0.204524
agent_8958,0.566611,0.813415,0.495119,0.243912
agent_8959,0.550009,0.836309,0.482917,0.460446
agent_8960,0.666263,0.808036,0.529941,0.320912
agent_8961,0.459238,0.615217,0.493731,0.000000
agent_8962,0.660668,0.747730,0.505926,0.234288
agent_8963,0.581257,0.840825,0.247599,0.234634
agent_8964,0.446276,0.859505,0.478737,0.060345
agent_8965,0.611121,0.627436,0.407395,0.000000
agent_8966,0.524544,0.803704,0.323024,0.251105
agent_8967,0.604249,1.000000,0.163066,0.188104
agent_8968,0.582738,0.967888,0.492935,0.149009
agent_8969,0.696082,0.805981,0.482920,0.173585
agent_8970,0.682933,0.828534,0.446013,0.230034
agent_8971,0.553053,0.952661,0.494426,0.106770
agent_8972,0.480877,0.819838,0.481434,0.021688
agent_8973,0.696181,0.799109,0.422127,0.183157
agent_8974,0.582241,0.760334,0.457115,0.383744
agent_8975,0.523952,0.793400,0.393691,0.225845
agent_8976,0.602923,0.779025,0.254106,0.133834
agent_8977,0.637006,0.898924,0.417817,0.153067
agent_8978,0.693913,0.871651,0.298980,0.143645
agent_8979,0.523003,0.682464,0.557442,0.150081
agent_8980,0.645403,0.605735,0.353103,0.348187
agent_8981,0.631316,0.861823,0.482979,0.215185
agent_8982,0.678937,0.870625,0.341428,0.000000
agent_8983,0.575625,0.861668,0.374927,0.094830
agent_8984,0.684303,0.626934,0.367279,0.147179
agent_8985,0.769149,0.963337,0.489776,0.215253
agent_8986,0.625269,0.782480,0.322906,0.036261
agent_8987,0.577811,0.793999,0.463523,0.288879
agent_8988,0.644572,0.799786,0.495858,0.321407
agent_8989,0.459304,0.825321,0.418683,0.131936
agent_8990,0.628881,0.854887,0.440702,0.018330
agent_8991,0.547696,0.839560,0.608544,0.217429
agent_8992,0.406115,0.882435,0.375664,0.288720
agent_8993,0.755700,0.912478,0.496936,0.000000
agent_8994,0.479292,0.772334,0.540056,0.173643
agent_8995,0.653266,0.818348,0.491025,0.269765
agent_8996,0.733528,0.776148,0.387831,0.132442
agent_8997,0.615298,0.739452,0.266321,0.101978
agent_8998,0.519131,0.930631,0.473325,0.415551
agent_8999,0.591303,0.750326,0.440794,0.226143
agent_9000,0.754578,0.830091,0.327469,0.232705
agent_9001,0.482797,0.727303,0.369846,0.247456
agent_9002,0.529510,0.907118,0.329342,0.224476
agent_9003,0.627183,0.880815,0.331891,0.211580
agent_9004,0.539451,0.776758,0.388896,0.121272
agent_9005,0.572136,0.850836,0.483795,0.137209
agent_9006,0.443522,0.752780,0.569335,0.378151
agent_9007,0.593513,0.762953,0.267351,0.295740
agent_9008,0.619138,0.900044,0.405872,0.138027
agent_9009,0.640898,0.853522,0.373115,0.306269
agent_9010,0.675579,0.924198,0.485567,0.187439
agent_9011,0.580998,0.728123,0.321208,0.364247
agent_9012,0.421745,0.738577,0.304983,0.197896
agent_9013,0.702133,0.694677,0.384068,0.267815
agent_9014,0.478716,0.830497,0.478647,0.185542
agent_9015,0.554796,0.903832,0.517681,0.234426
agent_9016,0.733737,0.841997,0.337934,0.360895
agent_9017,0.613057,0.607704,0.400445,0.094191
agent_9018,0.523080,0.968626,0.422712,0.187760
agent_9019,0.759361,0.799505,0.498570,0.148977
agent_9020,0.575658,0.720152,0.423228,0.111394
agent_9021,0.628018,0.768496,0.325318,0.296124
agent_9022,0.651530,0.709576,0.398209,0.246492
agent_9023,0.616643,0.806365,0.326775,0.312971
agent_9024,0.719135,0.706593,0.496561,0.235891
agent_9025,0.648639,0.595604,0.492681,0.133108
agent_9026,0.542426,0.735702,0.476921,0.253953
agent_9027,0.696751,0.799327,0.233445,0.102962
agent_9028,0.440580,0.678510,0.451292,0.480007
agent_9029,0.581735,0.980976,0.420258,0.272120
agent_9030,0.745474,0.891035,0.334541,0.213247
agent_9031,0.553969,0.932189,0.420363,0.217146
agent_9032,0.529140,0.790391,0.311849,0.378672
agent_9033,0.591233,0.840867,0.411267,0.103589
agent_9034,0.711562,0.598344,0.361569,0.113433
agent_9035,0.592438,0.731774,0.502084,0.150284
agent_9036,0.690241,0.780250,0.382200,0.090454
agent_9037,0.664549,0.612193,0.311347,0.185150
agent_9038,0.647020,0.891183,0.455226,0.153216
agent_9039,0.653143,0.887644,0.497546,0.237573
agent_9040,0.600561,0.781331,0.436047,0.158795
agent_9041,0.552681,0.841569,0.493384,0.276217
agent_9042,0.617878,0.887227,0.382711,0.287554
agent_9043,0.533874,0.867168,0.333587,0.200044
agent_9044,0.544125,0.952527,0.308115,0.281925
agent_9045,0.507581,0.986030,0.529921,0.347169
agent_9046,0.545957,0.629745,0.657373,0.047853
agent_9047,0.738130,0.655960,0.361983,0.254341
agent_9048,0.528501,0.892810,0.275532,0.256626
agent_9049,0.606692,0.800276,0.620943,0.347793
agent_9050,0.579824,0.857952,0.524203,0.255403
agent_9051,0.574644,0.653018,0.349520,0.337736
agent_9052,0.499293,0.678137,0.374387,0.233932
agent_9053,0.632427,0.823987,0.263874,0.094082
agent_9054,0.612266,0.926084,0.394220,0.168264
agent_9055,0.584927,0.597026,0.384366,0.182082
agent_9056,0.582856,0.992503,0.289198,0.209184
agent_9057,0.553987,0.616000,0.303654,0.236186
agent_9058,0.676041,0.832388,0.426844,0.000000
agent_9059,0.622442,0.630970,0.395818,0.034675
agent_9060,0.644749,0.744149,0.540476,0.225187
agent_9061,0.531664,1.000000,0.479197,0.197987
agent_9062,0.593788,0.911446,0.412959,0.201142
agent_9063,0.380855,0.702646,0.291876,0.219541
agent_9064,0.591475,0.668113,0.467577,0.138929
agent_9065,0.439968,0.767698,0.397017,0.208290
agent_9066,0.744605,0.933170,0.467606,0.253458
agent_9067,0.760104,0.729770,0.452309,0.217311
agent_9068,0.677921,0.802402,0.551257,0.101269
agent_9069,0.503351,0.816086,0.321060,0.032165
agent_9070,0.582754,0.864221,0.537301,0.212601
agent_9071,0.579122,0.656871,0.409043,0.179063
agent_9072,0.523752,0.734152,0.289801,0.272985
agent_9073,0.648470,0.646892,0.444822,0.236158
agent_9074,0.533327,0.794642,0.512861,0.302513
agent_9075,0.632660,0.909907,0.273160,0.122694
agent_9076,0.551219,0.693884,0.189413,0.123246
agent_9077,0.676440,0.867556,0.464124,0.123870
agent_9078,0.642675,0.930225,0.300755,0.296113
agent_9079,0.548608,0.687192,0.395061,0.122475
agent_9080,0.561745,0.883086,0.439922,0.208325
agent_9081,0.639532,0.771139,0.432293,0.203664
agent_9082,0.679735,0.709122,0.465676,0.203005
agent_9083,0.567386,0.941690,0.189349,0.103302
agent_9084,0.559867,0.821098,0.449844,0.321249
agent_9085,0.633428,0.687319,0.528800,0.220196
agent_9086,0.669132,0.843726,0.427157,0.406913
agent_9087,0.502127,0.696056,0.433487,0.145025
agent_9088,0.494482,0.955471,0.354653,0.000000
agent_9089,0.588914,0.850642,0.397672,0.284167
agent_9090,0.601995,0.567271,0.475806,0.134412
agent_9091,0.492288,1.000000,0.562605,0.154088
agent_9092,0.632807,0.986176,0.343612,0.214060
agent_9093,0.576193,0.932773,0.452304,0.177263
agent_9094,0.477327,0.797597,0.274369,0.374050
agent_9095,0.434141,0.959176,0.493093,0.211181
agent_9096,0.476458,0.812427,0.435968,0.292049
agent_9097,0.740200,1.000000,0.291026,0.241634
agent_9098,0.736092,0.773966,0.303129,0.117393
agent_9099,0.668191,0.858613,0.307585,0.000000
agent_9100,0.851994,0.702013,0.285199,0.000000
agent_9101,0.642563,0.722330,0.515994,0.191371
agent_9102,0.552866,0.767167,0.376610,0.155307
agent_9103,0.701529,0.634718,0.545143,0.165917
agent_9104,0.622303,0.850592,0.351486,0.219113
agent_9105,0.805220,0.758027,0.291044,0.132701
agent_9106,0.565155,0.831622,0.289920,0.199181
agent_9107,0.482452,0.753685,0.332318,0.000000
agent_9108,0.744338,0.718653,0.278520,0.170882
agent_9109,0.557604,1.000000,0.284098,0.392186
agent_9110,0.437293,0.814467,0.488598,0.175124
agent_9111,0.570497,0.890953,0.266448,0.183472
agent_9112,0.525328,0.801345,0.414530,0.176909
agent_9113,0.644723,0.874747,0.427876,0.252020
agent_9114,0.542155,0.908616,0.489125,0.091554
agent_9115,0.630789,0.706712,0.429368,0.207571
agent_9116,0.572863,0.853219,0.433955,0.304169
agent_9117,0.520684,0.734375,0.383518,0.180056
agent_9118,0.717197,0.863845,0.394258,0.175080
agent_9119,0.366711,0.892016,0.420454,0.315187
agent_9120,0.632972,0.709717,0.426025,0.278670
agent_9121,0.648052,0.833197,0.501112,0.103418
agent_9122,0.636089,1.000000,0.348344,0.172288
agent_9123,0.722115,0.811806,0.397029,0.145136
agent_9124,0.621891,1.000000,0.473345,0.336466
agent_9125,0.480078,0.911996,0.386276,0.224299
agent_9126,0.568605,0.913759,0.468019,0.143602
agent_9127,0.612979,0.746165,0.353234,0.111324
agent_9128,0.459097,0.792243,0.285290,0.252029
agent_9129,0.521202,0.918069,0.501789,0.419274
agent_9130,0.627307,0.705537,0.319561,0.155589
agent_9131,0.640794,0.849781,0.463542,0.335902
agent_9132,0.795872,0.824174,0.394139,0.344183
agent_9133,0.518037,0.857451,0.506532,0.087658
agent_9134,0.755093,0.767962,0.457886,0.152370
agent_9135,0.542660,0.899627,0.337692,0.075771
agent_9136,0.478828,0.872824,0.467105,0.175533
agent_9137,0.482059,0.758088,0.578600,0.293291
agent_9138,0.712753,0.854390,0.364066,0.229954
agent_9139,0.622489,0.853370,0.306786,0.143075
agent_9140,0.550118,0.921806,0.449424,0.049013
agent_9141,0.602714,0.781279,0.412185,0.384993
agent_9142,0.622416,0.864562,0.469942,0.100842
agent_9143,0.464917,0.757604,0.192500,0.105913
agent_9144,0.664724,0.785384,0.368033,0.105911
agent_9145,0.531982,0.928006,0.588276,0.244022
agent_9146,0.679712,0.829233,0.349587,0.045004
agent_9147,0.552088,0.773389,0.436978,0.050905
agent_9148,0.404079,0.806974,0.422524,0.138690
agent_9149,0.581697,0.788557,0.418001,0.223812
agent_9150,0.723878,0.733540,0.409554,0.113262
agent_9151,0.770711,0.787141,0.474577,0.335176
agent_9152,0.642597,0.869838,0.392052,0.276969
agent_9153,0.597389,0.874388,0.431518,0.047936
agent_9154,0.705636,0.754629,0.156227,0.155506
agent_9155,0.587644,0.732629,0.355120,0.264045
agent_9156,0.565033,0.649333,0.445890,0.284287
agent_9157,0.659683,0.730991,0.576317,0.193123
agent_9158,0.626913,0.559712,0.378933,0.327915
agent_9159,0.612305,0.841302,0.550432,0.163028
agent_9160,0.693324,1.000000,0.354361,0.170426
agent_9161,0.579844,1.000000,0.475522,0.034459
agent_9162,0.669413,0.973354,0.201462,0.225104
agent_9163,0.775038,0.765764,0.479928,0.179207
agent_9164,0.557437,0.807634,0.455104,0.070197
agent_9165,0.703123,0.738796,0.280851,0.072032
agent_9166,0.584313,0.859399,0.355547,0.039130
agent_9167,0.582795,0.702829,0.288872,0.333309
agent_9168,0.547540,0.654766,0.291835,0.244084
agent_9169,0.635353,0.908440,0.314968,0.237860
agent_9170,0.552424,0.794910,0.399529,0.191268
agent_9171,0.493074,0.904392,0.497923,0.202525
agent_9172,0.600623,0.691511,0.551041,0.149384
agent_9173,0.637212,0.751267,0.524407,0.159209
agent_9174,0.641307,0.968325,0.398958,0.074289
agent_9175,0.569028,0.906702,0.406712,0.194651
agent_9176,0.551264,0.780658,0.473778,0.124183
agent_9177,0.518018,1.000000,0.270428,0.393197
agent_9178,0.496460,0.737930,0.341944,0.206281
agent_9179,0.515692,0.831587,0.248407,0.169215
agent_9180,0.563291,0.829775,0.373276,0.384855
agent_9181,0.683993,0.791517,0.554884,0.171115
agent_9182,0.625502,0.834954,0.427857,0.085656
agent_9183,0.566590,0.658905,0.430399,0.125902
agent_9184,0.547528,0.792249,0.319878,0.252228
agent_9185,0.539613,0.649791,0.406602,0.163158
agent_9186,0.664097,0.846296,0.373747,0.228726
agent_9187,0.513120,0.764383,0.436421,0.166455
agent_9188,0.829843,0.765972,0.337893,0.267004
agent_9189,0.521606,0.724608,0.381760,0.231117
agent_9190,0.552658,0.715870,0.531554,0.430776
agent_9191,0.720661,0.849995,0.385610,0.088148
agent_9192,0.700276,0.821722,0.374581,0.318384
agent_9193,0.659512,0.814983,0.414741,0.066261
agent_9194,0.801384,0.671751,0.484665,0.198334
agent_9195,0.577648,0.809345,0.437216,0.093388
agent_9196,0.584587,0.728080,0.333197,0.302894
agent_9197,0.441538,0.926718,0.235039,0.228117
agent_9198,0.625236,0.911958,0.312235,0.391200
agent_9199,0.582098,0.786497,0.462933,0.061419
agent_9200,0.719912,0.783961,0.447337,0.000000
agent_9201,0.712868,1.000000,0.375496,0.221631
agent_9202,0.529863,0.888166,0.436187,0.211559
agent_9203,0.542786,0.855796,0.458906,0.046733
agent_9204,0.590708,0.685073,0.253100,0.410926
agent_9205,0.392275,0.865057,0.466619,0.164891
agent_9206,0.552892,0.887082,0.396677,0.208969
agent_9207,0.572813,0.969008,0.500515,0.196701
agent_9208,0.713644,0.861437,0.314867,0.313708
agent_9209,0.625796,0.819248,0.286246,0.200459
agent_9210,0.480768,0.823599,0.363869,0.359622
agent_9211,0.747226,0.681135,0.599427,0.224351
agent_9212,0.532040,0.666654,0.367189,0.220035
agent_9213,0.456901,0.635050,0.438479,0.286014
agent_9214,0.563184,0.777036,0.314580,0.229531
agent_9215,0.829207,0.782439,0.138885,0.054022
agent_9216,0.483672,0.885820,0.371141,0.126595
agent_9217,0.554256,0.704833,0.212596,0.264145
agent_9218,0.507216,0.571745,0.373162,0.151101
agent_9219,0.613157,0.809683,0.538123,0.166622
agent_9220,0.667202,0.947473,0.239306,0.269887
agent_9221,0.627693,0.787043,0.377773,0.251379
agent_9222,0.777094,0.936462,0.496231,0.216414
agent_9223,0.696354,0.767139,0.389504,0.266722
agent_9224,0.590690,0.874906,0.596300,0.355517
agent_9225,0.664058,0.932166,0.471207,0.289771
