Agent,w_0,w_1,w_2,w_3
agent_3535,0.661885,0.866256,0.366394,0.514812
agent_3536,0.634712,0.726187,0.378184,0.087634
agent_3537,0.642616,0.789256,0.158946,0.238030
agent_3538,0.611531,0.652099,0.472839,0.000000
agent_3539,0.650691,0.661592,0.436822,0.295097
agent_3540,0.562756,0.931276,0.399032,0.323296
agent_3541,0.659205,1.000000,0.337212,0.146616
agent_3542,0.624627,0.873047,0.465102,0.992035
agent_3543,0.594604,0.847845,0.315432,0.798181
agent_3544,0.622198,0.661439,0.225242,0.000000
agent_3545,0.624178,0.760532,0.288055,0.000000
agent_3546,0.597502,0.864708,0.440291,0.000000
agent_3547,0.580129,0.873367,0.539423,0.000000
agent_3548,0.676004,0.764761,0.380279,0.496439
agent_3549,0.552048,0.807639,0.435257,0.234879
agent_3550,0.785814,0.871757,0.213616,0.064694
agent_3551,0.545462,0.792960,0.342217,0.000000
agent_3552,0.684594,0.797569,0.315723,0.470395
agent_3553,0.632714,0.766532,0.547385,0.244236
agent_3554,0.614200,0.858924,0.612647,0.137356
agent_3555,0.651415,0.746512,0.449223,0.642366
agent_3556,0.735727,0.971867,0.232648,0.205806
agent_3557,0.441895,0.712105,0.528674,0.115415
agent_3558,0.512044,0.894795,0.329883,0.060625
agent_3559,0.502835,0.819398,0.516326,0.341739
agent_3560,0.800565,0.790067,0.485678,0.396550
agent_3561,0.476174,0.847351,0.227259,0.690210
agent_3562,0.837137,0.784802,0.483935,0.000000
agent_3563,0.487714,0.816682,0.416078,0.000000
agent_3564,0.648350,0.730251,0.376466,0.184897
agent_3565,0.516496,0.790556,0.493262,0.591910
agent_3566,0.721630,0.720397,0.625741,0.061252
agent_3567,0.785257,0.763015,0.345750,0.459522
agent_3568,0.789640,0.741948,0.284882,0.574922
agent_3569,0.541298,0.769983,0.435609,0.292482
agent_3570,0.585217,0.828424,0.166251,0.331223
agent_3571,0.589404,0.839649,0.328346,0.105075
agent_3572,0.567136,1.000000,0.309215,0.025883
agent_3573,0.615478,0.854549,0.351665,0.000000
agent_3574,0.493939,0.850784,0.472530,0.214664
agent_3575,0.697000,0.805714,0.439896,0.000000
agent_3576,0.464966,0.819078,0.369575,0.188933
agent_3577,0.557966,0.644778,0.601785,0.000000
agent_3578,0.720777,0.772709,0.280877,0.355278
agent_3579,0.578966,0.918604,0.151533,0.000000
agent_3580,0.691374,0.735447,0.319276,0.298023
agent_3581,0.577871,0.714882,0.419550,0.878707
agent_3582,0.616934,0.780817,0.525554,0.118867
agent_3583,0.507435,0.890211,0.278616,1.000000
agent_3584,0.749728,0.639631,0.327058,0.746735
agent_3585,0.508846,0.902373,0.472137,0.000000
agent_3586,0.510025,0.800931,0.430492,0.000000
agent_3587,0.500195,0.800446,0.322293,0.789902
agent_3588,0.597220,0.785099,0.439561,0.000000
agent_3589,0.656119,0.905128,0.214469,0.311148
agent_3590,0.781451,0.869317,0.530027,0.482142
agent_3591,0.464329,0.768837,0.460820,0.473099
agent_3592,0.473203,0.665501,0.362788,0.767654
agent_3593,0.658456,0.793469,0.329162,0.475383
agent_3594,0.523925,0.777090,0.297938,0.011284
agent_3595,0.474245,0.954746,0.355612,0.000000
agent_3596,0.477544,0.693735,0.335344,0.000000
agent_3597,0.555124,0.862749,0.493564,0.000000
agent_3598,0.718779,0.923131,0.536100,0.423425
agent_3599,0.615697,1.000000,0.201646,0.261931
agent_3600,0.668756,0.869370,0.402501,0.449427
agent_3601,0.618392,0.659263,0.445838,0.000000
agent_3602,0.564576,0.630218,0.206864,0.602050
agent_3603,0.671803,0.749462,0.391535,0.000000
agent_3604,0.552275,0.887445,0.435490,0.306264
agent_3605,0.433047,0.871644,0.536589,0.410717
agent_3606,0.694961,0.643206,0.200838,0.392474
agent_3607,0.444848,0.764273,0.547487,0.396214
agent_3608,0.471997,0.771688,0.351042,0.350171
agent_3609,0.747605,0.831427,0.489174,0.000000
agent_3610,0.600735,0.856224,0.341143,0.536447
agent_3611,0.560412,0.728881,0.515247,0.662534
agent_3612,0.498993,0.836884,0.433230,0.000000
agent_3613,0.804439,0.722317,0.283103,0.864793
agent_3614,0.614423,0.947394,0.227338,0.931484
agent_3615,0.433301,0.793116,0.303748,0.166958
agent_3616,0.464349,0.874817,0.530189,0.054590
agent_3617,0.398614,0.708259,0.381020,0.505816
agent_3618,0.617189,0.733077,0.333514,1.000000
agent_3619,0.652756,0.893005,0.278560,0.000000
agent_3620,0.534863,0.821007,0.324221,0.397390
agent_3621,0.558278,0.948785,0.397932,0.773320
agent_3622,0.569124,0.616363,0.376760,0.376981
agent_3623,0.526313,0.733384,0.532946,0.105359
agent_3624,0.613349,0.752463,0.507253,0.732879
agent_3625,0.634942,0.811334,0.485723,0.019246
agent_3626,0.655408,0.643840,0.394239,0.604885
agent_3627,0.756596,0.828630,0.356459,0.212547
agent_3628,0.692436,0.610579,0.250968,0.224139
agent_3629,0.550769,0.767761,0.366937,0.324922
agent_3630,0.724156,0.722132,0.431796,0.302843
agent_3631,0.458365,0.745207,0.576002,0.000000
agent_3632,0.707855,0.749080,0.550766,0.037181
agent_3633,0.517011,0.906844,0.331008,0.317716
agent_3634,0.631182,0.936167,0.439624,0.528042
agent_3635,0.663267,0.777493,0.368449,0.316286
agent_3636,0.599596,0.677437,0.212436,0.540838
agent_3637,0.439852,0.757676,0.361143,0.000000
agent_3638,0.720531,0.557999,0.302063,1.000000
agent_3639,0.581295,0.810982,0.464137,0.338863
agent_3640,0.741213,0.572302,0.333337,0.068071
agent_3641,0.499492,0.817608,0.314280,0.360472
agent_3642,0.602464,0.763122,0.495669,0.000000
agent_3643,0.527276,0.869330,0.395567,0.000000
agent_3644,0.674276,0.966761,0.293406,0.502348
agent_3645,0.435062,1.000000,0.343532,0.548928
agent_3646,0.611787,0.732255,0.371712,0.391558
agent_3647,0.637989,0.850777,0.327084,0.369651
agent_3648,0.509294,0.611216,0.595134,0.133028
agent_3649,0.603995,0.843420,0.286760,0.478383
agent_3650,0.605700,0.769481,0.388472,0.234494
agent_3651,0.565936,0.800828,0.357885,0.064253
agent_3652,0.674993,0.825950,0.258661,0.000000
agent_3653,0.647147,0.922780,0.515639,0.106234
agent_3654,0.740855,0.603337,0.331454,0.000000
agent_3655,0.611804,0.722084,0.383002,0.000000
agent_3656,0.451439,0.931286,0.251384,0.341442
agent_3657,0.550576,0.850083,0.345241,0.690140
agent_3658,0.633180,0.893769,0.489495,0.000000
agent_3659,0.507441,0.757399,0.641049,0.356028
agent_3660,0.496613,0.846771,0.268696,0.394716
agent_3661,0.645448,0.814140,0.473542,0.725855
agent_3662,0.628612,0.602457,0.380181,0.000000
agent_3663,0.383318,0.609191,0.466628,0.405426
agent_3664,0.622879,0.662687,0.288935,0.547925
agent_3665,0.514607,0.793414,0.548864,0.000000
agent_3666,0.660566,0.744356,0.528323,0.420843
agent_3667,0.669326,0.761932,0.324338,0.205209
agent_3668,0.439037,0.790042,0.577309,0.540528
agent_3669,0.700948,0.881177,0.402957,0.000000
agent_3670,0.745421,0.989949,0.345840,0.410447
agent_3671,0.792058,0.762342,0.286421,0.397079
agent_3672,0.683673,0.711205,0.422435,0.264295
agent_3673,0.787835,0.756936,0.150100,0.000000
agent_3674,0.501805,0.821269,0.282628,0.000000
agent_3675,0.747986,0.654100,0.322427,0.000000
agent_3676,0.670394,0.835214,0.468979,0.328016
agent_3677,0.548193,0.838489,0.425090,0.267270
agent_3678,0.404359,0.811992,0.510559,1.000000
agent_3679,0.690246,0.827643,0.282803,0.656304
agent_3680,0.514983,0.733724,0.520168,0.000000
agent_3681,0.598895,0.803362,0.484384,0.181074
agent_3682,0.676943,0.805049,0.309060,0.323389
agent_3683,0.510351,0.861255,0.215359,0.456155
agent_3684,0.760947,0.757956,0.229767,0.314206
agent_3685,0.464530,0.759899,0.427812,0.000000
agent_3686,0.433024,0.798231,0.207259,0.623181
agent_3687,0.576331,0.748229,0.320359,0.000000
agent_3688,0.476218,0.950858,0.352925,0.160787
agent_3689,0.718162,0.763996,0.408497,0.190206
agent_3690,0.581462,0.667499,0.222690,0.778439
agent_3691,0.598227,0.799454,0.286616,0.000000
agent_3692,0.616386,0.830320,0.434579,0.000000
agent_3693,0.599723,0.847425,0.452117,0.000000
agent_3694,0.532651,0.797086,0.306764,0.231249
agent_3695,0.692103,0.870871,0.366944,0.000000
agent_3696,0.562855,0.912327,0.250679,0.000000
agent_3697,0.602243,0.774486,0.280785,0.627959
agent_3698,0.717188,0.689763,0.301235,0.541393
agent_3699,0.442073,0.748987,0.521901,0.123781
agent_3700,0.579575,0.727563,0.471343,0.115378
agent_3701,0.672404,0.766828,0.346889,0.160649
agent_3702,0.441368,0.838860,0.372461,0.357441
agent_3703,0.650203,0.957956,0.589490,0.456089
agent_3704,0.653277,0.785892,0.543128,0.846430
agent_3705,0.709367,0.802075,0.492990,0.000000
agent_3706,0.593610,0.789951,0.259728,0.823777
agent_3707,0.416223,0.997059,0.509724,0.000000
agent_3708,0.633824,0.825307,0.300310,0.729986
agent_3709,0.588894,0.749247,0.335481,0.111277
agent_3710,0.695042,0.706926,0.542090,0.000000
agent_3711,0.550235,0.718125,0.623088,0.213227
agent_3712,0.764969,0.830429,0.617373,0.404100
agent_3713,0.491568,0.764099,0.490314,0.000000
agent_3714,0.614517,0.827705,0.383332,0.000000
agent_3715,0.626095,0.871735,0.411414,0.000000
agent_3716,0.599285,0.970976,0.420099,0.257196
agent_3717,0.508060,0.854419,0.296718,0.000000
agent_3718,0.718256,0.733475,0.328376,0.103540
agent_3719,0.601416,0.718883,0.300084,0.000000
agent_3720,0.598469,0.908159,0.244783,0.080762
agent_3721,0.576263,0.749581,0.597236,0.171619
agent_3722,0.618001,0.790408,0.432787,0.233385
agent_3723,0.535961,0.737956,0.440886,0.700159
agent_3724,0.728752,0.675629,0.449254,0.000000
agent_3725,0.541455,0.986478,0.329905,0.082254
agent_3726,0.500220,0.972752,0.417807,0.238152
agent_3727,0.413504,0.858955,0.418966,0.205401
agent_3728,0.418563,0.756032,0.275874,0.056874
agent_3729,0.685966,0.894612,0.272255,0.303559
agent_3730,0.590820,0.915944,0.292283,0.000000
agent_3731,0.587922,0.827773,0.411597,0.000000
agent_3732,0.677936,0.527355,0.407621,0.000000
agent_3733,0.474281,0.661438,0.403032,0.000000
agent_3734,0.494580,0.662154,0.451486,0.000000
agent_3735,0.675994,0.847612,0.300832,0.180540
agent_3736,0.537491,0.788133,0.361311,1.000000
agent_3737,0.482372,0.821121,0.351006,0.345014
agent_3738,0.546191,1.000000,0.588126,0.000000
agent_3739,0.410109,0.739295,0.430215,0.737486
agent_3740,0.644001,0.843397,0.219070,0.000000
agent_3741,0.696675,0.899473,0.292762,0.859062
agent_3742,0.822222,0.620379,0.366272,0.235844
agent_3743,0.566239,0.837004,0.499187,0.000000
agent_3744,0.598798,0.677494,0.587513,0.000000
agent_3745,0.531281,0.964514,0.449411,0.649675
agent_3746,0.612517,0.766204,0.265664,0.000000
agent_3747,0.598056,0.848650,0.381534,0.089204
agent_3748,0.593495,0.866200,0.260814,0.125644
agent_3749,0.512555,0.968900,0.396567,0.900491
agent_3750,0.449777,0.727690,0.408259,0.797270
agent_3751,0.522627,0.754273,0.256696,0.435630
agent_3752,0.492295,0.742678,0.244758,0.190025
agent_3753,0.804858,0.815911,0.511328,1.000000
agent_3754,0.529783,0.784510,0.470394,0.818553
agent_3755,0.468718,0.673079,0.342769,0.568952
agent_3756,0.549267,0.518262,0.476168,0.024155
agent_3757,0.702495,0.739109,0.470515,0.000000
agent_3758,0.450388,0.981249,0.194114,0.078612
agent_3759,0.504019,0.823161,0.467661,0.542666
agent_3760,0.751370,0.795484,0.421631,0.278650
agent_3761,0.446601,0.828816,0.173315,0.049383
agent_3762,0.445266,0.784165,0.484408,0.361594
agent_3763,0.702050,0.667445,0.339874,0.000000
agent_3764,0.514504,0.684694,0.371731,0.067400
agent_3765,0.428952,0.783906,0.321747,0.415643
agent_3766,0.642637,0.900726,0.228984,0.113100
agent_3767,0.280012,0.794052,0.503730,0.320335
agent_3768,0.727410,0.751762,0.502526,0.421853
agent_3769,0.543114,0.808944,0.517695,0.582939
agent_3770,0.475753,0.804235,0.467541,0.169585
agent_3771,0.742525,0.864551,0.385537,0.062148
agent_3772,0.572062,0.542074,0.195617,0.212252
agent_3773,0.691763,0.801698,0.286202,0.412564
agent_3774,0.611121,0.621097,0.296095,0.387405
agent_3775,0.487917,0.715694,0.430537,0.000000
agent_3776,0.470829,0.744700,0.273862,0.534138
agent_3777,0.443955,0.990961,0.378465,0.653840
agent_3778,0.608381,0.833147,0.369166,0.703329
agent_3779,0.623104,0.564830,0.279090,0.000000
agent_3780,0.635721,0.834477,0.162179,0.566403
agent_3781,0.568614,0.822900,0.498829,0.240077
agent_3782,0.533261,0.845205,0.467982,0.623984
agent_3783,0.626080,0.617283,0.416288,0.000000
agent_3784,0.512535,0.681967,0.505688,0.246074
agent_3785,0.456274,0.855024,0.429884,0.105304
agent_3786,0.590505,0.934623,0.311932,0.522150
agent_3787,0.481278,0.715038,0.396639,0.184598
agent_3788,0.597291,0.819431,0.392480,0.000000
agent_3789,0.486459,0.583491,0.451814,0.143319
agent_3790,0.507513,0.816366,0.136272,0.615909
agent_3791,0.351444,0.720472,0.205208,0.250517
agent_3792,0.406726,0.653418,0.423711,0.597318
agent_3793,0.614011,0.942399,0.312308,0.055720
agent_3794,0.564798,0.801187,0.533642,0.000000
agent_3795,0.680474,0.581043,0.573224,0.000000
agent_3796,0.718535,0.723366,0.365341,0.000000
agent_3797,0.615105,0.764761,0.463118,0.672026
agent_3798,0.822139,0.861966,0.335514,0.000000
agent_3799,0.797421,0.751909,0.652998,0.000000
agent_3800,0.560179,0.842138,0.379640,0.000000
agent_3801,0.812854,0.729511,0.272969,0.259894
agent_3802,0.441444,0.804442,0.486067,0.000000
agent_3803,0.442893,0.821660,0.514615,1.000000
agent_3804,0.579649,0.786706,0.437602,0.300905
agent_3805,0.615679,0.835795,0.596213,0.159271
agent_3806,0.845335,0.745690,0.286707,0.947238
agent_3807,0.628674,0.701080,0.297957,0.872881
agent_3808,0.409326,0.959969,0.382544,0.230796
agent_3809,0.384015,0.786877,0.311679,0.000000
agent_3810,0.468714,0.688458,0.324878,0.012421
agent_3811,0.496263,0.882136,0.230748,0.000000
agent_3812,0.801565,0.834765,0.444568,0.000000
agent_3813,0.651395,0.840400,0.237531,1.000000
agent_3814,0.527780,0.790422,0.383569,0.000000
agent_3815,0.568160,0.687300,0.546601,0.386722
agent_3816,0.695225,0.621020,0.521016,0.222817
agent_3817,0.630737,0.684523,0.437311,0.000000
agent_3818,0.653024,0.770845,0.542158,0.483596
agent_3819,0.547156,0.782772,0.558148,0.016682
agent_3820,0.497701,0.821356,0.415093,0.347845
agent_3821,0.593855,0.808571,0.217238,0.546169
agent_3822,0.580451,0.751256,0.261311,0.275083
agent_3823,0.750846,0.697833,0.387949,0.569524
agent_3824,0.495827,0.796009,0.201535,0.566921
agent_3825,0.616662,0.846811,0.397398,0.000000
agent_3826,0.483855,0.897699,0.410894,0.240593
agent_3827,0.757721,0.728909,0.269098,0.000000
agent_3828,0.644204,0.816933,0.641717,1.000000
agent_3829,0.619125,0.685131,0.320207,0.169643
agent_3830,0.615795,0.867998,0.438198,0.000000
agent_3831,0.608136,0.899329,0.545395,0.000000
agent_3832,0.500862,0.892597,0.474152,0.000000
agent_3833,0.558269,0.756940,0.452726,1.000000
agent_3834,0.445222,0.810653,0.477954,0.670440
agent_3835,0.538018,0.776915,0.349113,0.101471
agent_3836,0.584081,0.926439,0.584529,0.000000
agent_3837,0.657325,0.841262,0.557147,0.000000
agent_3838,0.664506,0.623883,0.563390,0.291589
agent_3839,0.655896,0.756264,0.393545,0.930976
agent_3840,0.495815,0.762447,0.300360,0.767760
agent_3841,0.426894,0.899743,0.502060,0.417374
agent_3842,0.591288,0.798083,0.357004,0.271714
agent_3843,0.494633,0.828661,0.466801,0.327757
agent_3844,0.448241,0.798985,0.382040,0.074774
agent_3845,0.607856,0.685957,0.473914,0.552086
agent_3846,0.370275,0.555828,0.305362,0.507184
agent_3847,0.541796,0.728753,0.459942,0.086956
agent_3848,0.493184,0.798533,0.360728,0.600094
agent_3849,0.488744,0.803769,0.252488,0.705564
agent_3850,0.556972,0.732825,0.397795,0.314512
agent_3851,0.790287,0.884974,0.509678,0.256575
agent_3852,0.494881,0.673106,0.447044,0.170312
agent_3853,0.597758,0.656794,0.325409,0.000000
agent_3854,0.589911,0.926494,0.545035,0.000000
agent_3855,0.560771,0.721445,0.459156,0.000000
agent_3856,0.247646,0.776823,0.343927,0.529411
agent_3857,0.561246,0.692362,0.361528,0.253161
agent_3858,0.719807,0.833066,0.374995,0.531205
agent_3859,0.539569,0.742189,0.366380,0.000000
agent_3860,0.718905,0.872615,0.262422,0.000000
agent_3861,0.746155,0.783670,0.182333,0.600397
agent_3862,0.616331,0.688551,0.362432,0.000000
agent_3863,0.586940,0.777501,0.382602,0.004437
agent_3864,0.630418,0.794844,0.396172,0.000000
agent_3865,0.654566,0.850489,0.405006,0.000000
agent_3866,0.681775,0.751279,0.395852,0.000000
agent_3867,0.430622,0.851591,0.374128,0.330969
agent_3868,0.694722,0.925632,0.331363,0.299079
agent_3869,0.627166,0.872019,0.237191,0.114225
agent_3870,0.531539,0.882546,0.302003,0.000000
agent_3871,0.370826,0.632258,0.132708,0.000000
agent_3872,0.537491,0.817604,0.351132,0.000000
agent_3873,0.526220,0.858276,0.319113,0.128314
agent_3874,0.626868,0.709107,0.423050,0.000000
agent_3875,0.580271,0.884406,0.407141,0.243358
agent_3876,0.368515,0.814235,0.364775,0.561520
agent_3877,0.639054,0.698944,0.469990,0.269157
agent_3878,0.582233,0.651806,0.389870,0.261584
agent_3879,0.511906,0.797821,0.438421,0.084319
agent_3880,0.535544,0.796811,0.463613,0.687636
agent_3881,0.556698,0.779909,0.257508,0.000000
agent_3882,0.657537,0.925436,0.582635,0.497330
agent_3883,0.718216,0.671707,0.415461,1.000000
agent_3884,0.650391,0.842553,0.261093,0.022480
agent_3885,0.527534,0.928441,0.489310,0.045719
agent_3886,0.441538,0.856502,0.198542,0.000000
agent_3887,0.677802,0.879982,0.481535,0.000000
agent_3888,0.489311,0.830524,0.456491,0.168949
agent_3889,0.575125,0.750266,0.508972,0.215038
agent_3890,0.561167,0.951325,0.226150,0.159831
agent_3891,0.498070,0.847929,0.574905,0.000000
agent_3892,0.517217,0.742440,0.496394,0.166577
agent_3893,0.549496,0.807338,0.448743,0.970653
agent_3894,0.650189,0.846254,0.482761,0.290077
agent_3895,0.575605,0.747790,0.505078,0.306916
agent_3896,0.628411,0.667877,0.368113,0.211493
agent_3897,0.765319,0.841329,0.357071,0.226268
agent_3898,0.493028,0.940286,0.342851,0.364116
agent_3899,0.722104,0.652463,0.457599,0.151111
agent_3900,0.325268,0.919258,0.333275,0.000000
agent_3901,0.631246,0.710278,0.557998,0.206578
agent_3902,0.751715,0.838611,0.303068,0.469024
agent_3903,0.644715,0.848161,0.453049,0.000000
agent_3904,0.340292,0.701761,0.268769,0.628232
agent_3905,0.657659,0.856322,0.189881,0.000000
agent_3906,0.619587,0.749645,0.332517,0.030024
agent_3907,0.647631,0.809483,0.359209,0.429971
agent_3908,0.558011,0.880623,0.375133,0.332574
agent_3909,0.481848,0.858197,0.381755,0.231821
agent_3910,0.634378,0.827193,0.604681,0.227690
agent_3911,0.713588,0.704050,0.261919,0.000000
agent_3912,0.652596,0.869543,0.500419,0.770794
agent_3913,0.676895,0.931993,0.379712,0.203243
agent_3914,0.360656,0.787811,0.469010,0.000000
agent_3915,0.526554,0.753913,0.442689,0.625364
agent_3916,0.685273,0.554374,0.578323,0.000000
agent_3917,0.488369,0.802814,0.259876,0.000000
agent_3918,0.650325,0.873896,0.482846,0.392074
agent_3919,0.706102,0.748224,0.392852,0.000000
agent_3920,0.465435,0.815141,0.392369,0.279405
agent_3921,0.559153,0.739799,0.505702,0.967269
agent_3922,0.681162,0.875813,0.330160,0.000000
agent_3923,0.391856,0.855097,0.266375,0.022925
agent_3924,0.707576,0.793021,0.223768,0.000000
agent_3925,0.454709,0.792127,0.481062,0.281430
agent_3926,0.651456,0.700800,0.394352,0.915952
agent_3927,0.709302,0.808190,0.492605,0.033222
agent_3928,0.551735,0.686916,0.403897,0.684907
agent_3929,0.498447,0.756269,0.308890,0.506725
agent_3930,0.477174,0.864821,0.417626,0.184264
agent_3931,0.610092,0.791058,0.255506,0.000000
agent_3932,0.579097,0.991739,0.412960,0.177978
agent_3933,0.603223,0.529855,0.459022,0.083898
agent_3934,0.710875,0.807743,0.293141,0.203806
agent_3935,0.636282,0.739948,0.434589,0.416322
agent_3936,0.411979,0.852820,0.387370,0.464230
agent_3937,0.407600,0.968642,0.374273,0.394836
agent_3938,0.591940,0.836424,0.634060,0.000000
agent_3939,0.640755,0.607988,0.321397,0.278974
agent_3940,0.611056,0.797901,0.408942,0.000000
agent_3941,0.744683,0.678901,0.303334,0.060106
agent_3942,0.577107,0.834705,0.324620,0.766582
agent_3943,0.675786,0.938741,0.353909,0.228001
agent_3944,0.722461,0.786328,0.365049,0.116959
agent_3945,0.694228,0.837130,0.544874,0.564894
agent_3946,0.678528,0.843037,0.323363,0.580753
agent_3947,0.435913,0.724890,0.285268,0.658926
agent_3948,0.703847,0.997139,0.237177,0.566952
agent_3949,0.514997,0.812372,0.202727,0.000000
agent_3950,0.427405,0.897525,0.257391,0.795132
agent_3951,0.559288,0.861964,0.527673,0.447503
agent_3952,0.477358,0.860869,0.471248,0.000000
agent_3953,0.509801,0.863280,0.278535,0.000000
agent_3954,0.517555,0.901787,0.320944,0.047525
agent_3955,0.518649,0.823604,0.391117,0.235256
